"ID","Position","Company","City","State","Skills","Type","Salary"
370.0,"Data Science Analyst","Adobe","San Jose","CA"," MapReduce","Expected Salary","125000"
371.0,"Chief Data Scientist - Consulting","Harnham","New York","NY"," Data Science","Expected Salary","183000"
372.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Analytics","Expected Salary","153000"
373.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA"," Analytics","Expected Salary","153000"
374.0,"Commissions Data Analyst - local Bay Area candidates only","Imperva","Redwood City","CA"," C","Expected Salary","140000"
375.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," MapReduce","Expected Salary","143000"
376.0,"Manager, Data Scientist","Pfizer","Cambridge","MA"," MapReduce","Expected Salary","143000"
377.0,"Data Scientist","Rapid7","Boston","MA"," MapReduce","Expected Salary","137000"
378.0,"Data Analyst, Metrology","Tesla Motors","Fremont","CA"," Analytics","Expected Salary","119000"
379.0,"Senior Data Scientist","Verizon","Basking Ridge","NJ"," C++","Expected Salary","119000"
380.0,"Senior Data Scientist","Verizon","Piscataway","NJ"," Deep Learning","Expected Salary","118000"
381.0,"Sr Staff Data Scientist","GE","Boston","MA"," Data Science","Expected Salary","145000"
382.0,"Sr Staff Data Scientist","GE","Boston","MA"," Data Science","Expected Salary","145000"
383.0,"Sr Data Scientist","Wells Fargo","San Francisco","CA"," Management","Expected Salary","130000"
384.0,"Sr Data Scientist","Wells Fargo","Concord","CA"," Management","Expected Salary","130000"
385.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA"," Analytics","Expected Salary","112000"
386.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA"," Analytics","Expected Salary","112000"
387.0,"Data Scientist","TiVo","Boston","MA"," Machine Learning","Expected Salary","116000"
388.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Python","Expected Salary","124000"
389.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA"," Python","Expected Salary","124000"
390.0,"Senior Data Scientist","Propeller Health","San Francisco","CA"," Statistics","Expected Salary","102000"
1.0,"Head of SBG Data Science Engineering","Intuit","Mountain View","CA"," Strategy","Expected Salary","338000"
2.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Matlab","Expected Salary","317000"
3.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Machine Learning","Expected Salary","317000"
4.0,"Director, Data Scientist","Dropbox","San Francisco","CA"," SQL","Expected Salary","289000"
5.0,"Principal Data Scientist","Microsoft","Bellevue","WA"," MapReduce","Expected Salary","289000"
6.0,"Principal Data Scientist","Microsoft","Redmond","WA"," Deep Learning","Expected Salary","287000"
7.0,"Head of Data Science and Engineering","Amazon","Seattle","WA"," Statistics","Expected Salary","265000"
8.0,"Principal Data Science Engineer","OpenTable","San Francisco","CA"," Machine Learning","Expected Salary","255000"
9.0,"Sr. Principal Data Scientist (A/B Platform)","Coupang","Palo Alto","CA"," Mathematics","Expected Salary","281000"
10.0,"Principal Data Scientist (Fraud Protection)","Coupang","Palo Alto","CA"," Data Science","Expected Salary","265000"
12.0,"Data Science and Analytics Lead, Global Revenue Acceleration","Google","Mountain View","CA"," Analytics","Expected Salary","305000"
13.0,"Principal Data Scientist","Microsoft","Redmond","WA"," Mathematics","Expected Salary","287000"
14.0,"Principal Data Science Engineer","Salesforce","San Francisco","CA"," Algorithms","Expected Salary","255000"
15.0,"Lead Data Scientist","Salesforce","San Francisco","CA"," Machine Learning","Expected Salary","257000"
16.0,"Senior Software Engineer - Bing Data and Services Infrastructure","Microsoft","Sunnyvale","CA"," Windows","Expected Salary","252000"
17.0,"Technical Program Manager - Data Science","Amazon","Seattle","WA"," Algorithms","Expected Salary","225000"
18.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Machine Learning","Expected Salary","232000"
19.0,"Senior Data Scientist","OpenTable","San Francisco","CA"," Machine Learning","Expected Salary","216000"
20.0,"VP, Engineering and Data Science","ShareThis","Palo Alto","CA"," Data Science","Expected Salary","176000"
21.0,"Manager of Data Science","Yelp","San Francisco","CA"," SQL","Expected Salary","278000"
22.0,"Principal Data Scientist","Salesforce","San Francisco","CA"," Data Science","Expected Salary","256000"
23.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","San Bruno","CA"," Data Science","Expected Salary","241000"
24.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","Mountain View","CA"," Data Science","Expected Salary","241000"
25.0,"Senior/Principal Data Scientist","Fitbit","San Francisco","CA"," Data Science","Expected Salary","244000"
26.0,"Principal Data Scientist Architect","SAP","Palo Alto","CA"," C++","Expected Salary","243000"
27.0,"Senior Data Scientist","Microsoft","Bellevue","WA"," MapReduce","Expected Salary","232000"
28.0,"Senior Software Engineer - Data Engineer","Microsoft","Redmond","WA"," SQL","Expected Salary","227000"
29.0,"Sr. Data Scientist (Computer Vision)","Coupang","Seattle","WA"," Computer Vision","Expected Salary","211000"
30.0,"Lead Data Scientist","Glassdoor","Mill Valley","CA"," Analytics","Expected Salary","178000"
31.0,"Director","","Vienna","VA"," Relational Databases","Expected Salary","285000"
32.0,"Data Science Manager","Lyft","San Francisco","CA"," Statistics","Expected Salary","254000"
33.0,"Data Science Manager (Seattle)","Lyft","Seattle","WA"," Statistics","Expected Salary","254000"
34.0,"Senior Data Scientist","Microsoft","Redmond","WA"," SQL","Expected Salary","232000"
35.0,"Senior Data Scientist","Microsoft","Redmond","WA"," User Experience","Expected Salary","230000"
36.0,"Product Analytics Lead, Data Science","Google","Seattle","WA"," Matlab","Expected Salary","225000"
37.0,"Product Analytics Lead, Data Science","Google","Mountain View","CA"," Matlab","Expected Salary","225000"
38.0,"Product Analytics Lead, Data Science","Google","San Bruno","CA"," Matlab","Expected Salary","225000"
39.0,"Data Scientist","Microsoft","Bellevue","WA"," MapReduce","Expected Salary","217000"
40.0,"Data Scientist","Coupang","Palo Alto","CA"," Machine Learning","Expected Salary","198000"
41.0,"Data Scientist, Population and Survey Sciences","Facebook","Menlo Park","CA"," Data Science","Expected Salary","226000"
42.0,"Sr. Data Scientist","Microsoft","Redmond","WA"," Analytics","Expected Salary","248000"
43.0,"Sr. Data Scientist","Microsoft","Redmond","WA"," Analytics","Expected Salary","248000"
44.0,"Research Lead / Data Scientist","Spotify","New York","NY"," Scala","Expected Salary","250000"
45.0,"Senior Data Scientist","","Redmond","WA"," Data Science","Expected Salary","232000"
46.0,"Data Scientist, Infrastructure","Facebook","Menlo Park","CA"," Python","Expected Salary","207000"
47.0,"Data Science Program Manager","Microsoft","Redmond","WA"," Management","Expected Salary","227000"
48.0,"Data Scientist- Consumer Insights","Facebook","Menlo Park","CA"," SQL","Expected Salary","198000"
49.0,"Lead Data Scientist","Target","Sunnyvale","CA"," Algorithms","Expected Salary","211000"
50.0,"Data Scientist","Dropbox","San Francisco","CA"," Analytics","Expected Salary","193000"
52.0,"Data Scientist","Facebook","Menlo Park","CA"," Analytics","Expected Salary","226000"
53.0,"Software Engineer II- Data Science","Microsoft","Redmond","WA"," Windows","Expected Salary","230000"
54.0,"Data Scientist II","Microsoft","Redmond","WA"," Deep Learning","Expected Salary","217000"
55.0,"DATA SCIENTIST II","Microsoft","Bellevue","WA"," Data Science","Expected Salary","209000"
56.0,"Data Scientist","Dropbox","San Francisco","CA"," Statistics","Expected Salary","193000"
57.0,"Principal Data Scientist","RichRelevance","San Francisco","CA"," Analytics","Expected Salary","206000"
58.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA"," Machine Learning","Expected Salary","195000"
59.0,"Senior Software Engineer - Data Infrastructure","Rocket Fuel","Redwood City","CA"," Machine Learning","Expected Salary","195000"
60.0,"Principal Distinguished Data Scientist","Ancestry","San Francisco","CA"," Algorithms","Expected Salary","193000"
62.0,"Data Science Manager - Seattle","Uber","Seattle","WA"," SQL","Expected Salary","277000"
63.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Machine Learning","Expected Salary","230000"
64.0,"Manager, Data Science","Amazon","Cambridge","MA"," Signal Processing","Expected Salary","210000"
65.0,"Data Scientist","Microsoft","Redmond","WA"," Statistics","Expected Salary","217000"
66.0,"Lead Data Scientist","Target","Sunnyvale","CA"," Algorithms","Expected Salary","211000"
67.0,"Senior Data Scientist","Amazon","Seattle","WA"," MapReduce","Expected Salary","186000"
68.0,"Senior Data Scientist","Amazon","Seattle","WA"," C++","Expected Salary","186000"
69.0,"Senior Principal Data Scientist","Symantec","Mountain View","CA"," Analytics","Expected Salary","187000"
70.0,"Sr. Data Scientist, Amazon Fresh","Amazon","Seattle","WA"," Python","Expected Salary","159000"
73.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA"," Algorithms","Expected Salary","231000"
74.0,"Senior Software Engineer, Data Infrastructure","Rocket Fuel","Redwood City","CA"," Architectures","Expected Salary","209000"
75.0,"Senior Data Scientist - Payment Products","Amazon","Seattle","WA"," Data Science","Expected Salary","186000"
76.0,"Sr. Data Scientist, Retail Selection","Amazon","Seattle","WA"," SQL","Expected Salary","186000"
77.0,"Senior Data Scientist -Universal...","Apple","Cupertino","CA"," Java","Expected Salary","192000"
78.0,"Sr. Data Scientist, Advertising Analytics","Amazon","Seattle","WA"," Matlab","Expected Salary","176000"
79.0,"Senior Software Engineer - Data...","Rocket Fuel","Seattle","WA"," Machine Learning","Expected Salary","190000"
80.0,"Principal Data Scientist","Move, Inc.","Santa Clara","CA"," Statistics","Expected Salary","160000"
83.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA"," Algorithms","Expected Salary","231000"
84.0,"Principal Data Scientist","WalmartLabs","San Bruno","CA"," Algorithms","Expected Salary","231000"
85.0,"Principal Data Scientist","TripAdvisor","Needham","MA"," ETL","Expected Salary","229000"
86.0,"Sr. Manager, Data Science","Electronic Arts","Redwood City","CA"," Machine Learning","Expected Salary","221000"
87.0,"Data Scientist","Amazon","San Francisco","CA"," C++","Expected Salary","173000"
88.0,"Data Scientist","Cloudera","San Francisco","CA"," Deep Learning","Expected Salary","183000"
89.0,"Staff Data Scientist","Chegg","Santa Clara","CA"," Python","Expected Salary","171000"
90.0,"Senior Software Engineer, Data","Square","San Francisco","CA"," Analytics","Expected Salary","145000"
92.0,"Director of Bidding & Data Science (Machine Learning)","Marin Software","San Francisco","CA"," C++","Expected Salary","221000"
93.0,"Data Scientist II","Microsoft","Redmond","WA"," Data Science","Expected Salary","209000"
94.0,"Senior Data Scientist, Text Mining","Groupon","Palo Alto","CA"," Data Science","Expected Salary","194000"
95.0,"Data Scientist - Community Operations","Uber","San Francisco","CA"," C","Expected Salary","218000"
96.0,"Data Scientist II - Payment Products","Amazon","Seattle","WA"," Ruby","Expected Salary","173000"
97.0,"Data Scientist","Salesforce","Bellevue","WA"," Python","Expected Salary","180000"
99.0,"Sr. Data Science Engineer","Adobe","San Jose","CA"," Big Data","Expected Salary","159000"
102.0,"Data Scientist","Pinterest","San Francisco","CA"," SQL","Expected Salary","215000"
103.0,"Principal Software Architect - Data Science & ML","GE","San Ramon","CA"," Scala","Expected Salary","195000"
104.0,"Principal Software Architect - Data Science & ML","GE","San Ramon","CA"," Scala","Expected Salary","195000"
105.0,"Data Scientist, Global Patents","Google","San Francisco","CA"," Python","Expected Salary","183000"
106.0,"Sr. Data Scientist","Amazon","Seattle","WA"," Python","Expected Salary","159000"
107.0,"Principal Data Scientist","Verizon","Palo Alto","CA"," C++","Expected Salary","168000"
108.0,"Sr Data Scientist","Tmobile","Bellevue","WA"," Machine Learning","Expected Salary","171000"
109.0,"Software Development Mgr - Advertising Analytics and Data Science","Amazon","Seattle","WA"," Python","Expected Salary","136000"
110.0,"Senior Manager, Data Science","Autodesk","San Francisco","CA"," Big Data","Expected Salary","136000"
111.0,"Director of Data Science","FireEye","San Francisco","CA"," C++","Expected Salary","255000"
112.0,"Data Scientist, State Street Global Exchange, Vice President","State Street Corporation","New York","NY"," MapReduce","Expected Salary","236000"
113.0,"Lead Data Scientist","Activision","Santa Monica","CA"," Python","Expected Salary","202000"
114.0,"Data Scientist","Google","Mountain View","CA"," SQL","Expected Salary","183000"
115.0,"Data Scientist","Groupon","Palo Alto","CA"," Python","Expected Salary","180000"
116.0,"Senior Software Engineer, Data Science","Marin Software","San Francisco","CA"," Algorithms","Expected Salary","171000"
117.0,"Data Scientist - HIT","Amazon","Seattle","WA"," Ruby","Expected Salary","146000"
119.0,"Senior Data Scientist","Square","San Francisco","CA"," Statistics","Expected Salary","146000"
120.0,"Senior Data Scientist","Square","San Francisco","CA"," Statistics","Expected Salary","146000"
121.0,"Corporate - Firmwide Forecasting & Analysis - Data Scientist/Engineer, Vice President","JPMorgan Chase","New York","NY"," Databases","Expected Salary","229000"
122.0,"Data Science Engineer","Salesforce","San Francisco","CA"," Data Science","Expected Salary","191000"
123.0,"Sr Spatial Data Scientist - Apple...","Apple","Cupertino","CA"," Search","Expected Salary","186000"
124.0,"Data Scientist, Search Efficiency","Amazon","Palo Alto","CA"," Algorithms","Expected Salary","173000"
125.0,"Principal Data Scientist","Nordstrom","Seattle","WA"," AWS","Expected Salary","194000"
126.0,"Principal Data Scientist","Nordstrom","Seattle","WA"," AWS","Expected Salary","194000"
127.0,"Data Scientist II","Expedia","Bellevue","WA"," Python","Expected Salary","181000"
128.0,"Sr Data Scientist","Tmobile","Bellevue","WA"," Data Science","Expected Salary","171000"
130.0,"Senior Data Scientist","Adobe","San Jose","CA"," Big Data","Expected Salary","163000"
131.0,"Legal- Firmwide Initiatives Team OLO Data Scientist- VP","JPMorgan Chase","New York","NY"," Data Science","Expected Salary","240000"
132.0,"Sr. Data Scientist","Amazon","Seattle","WA"," Python","Expected Salary","186000"
133.0,"Lead Data Scientist","Activision","Boulder","CO"," Python","Expected Salary","191000"
134.0,"Senior Software Engineer, Data Services","Quantcast","San Francisco","CA"," ETL","Expected Salary","167000"
135.0,"ITSM Data Scientist","Servicenow - The Enterprise It Cloud Company","Santa Clara","CA"," Management","Expected Salary","174000"
136.0,"Data Science Engineer","Castlight Health","San Francisco","CA"," Python","Expected Salary","157000"
137.0,"Data Science Engineer","Castlight Health","San Francisco","CA"," Python","Expected Salary","157000"
138.0,"Senior Data Scientist","Intuit","Mountain View","CA"," Algorithms","Expected Salary","170000"
139.0,"Senior Software Engineer - Data Collection and Processing","Akamai Technologies","Cambridge","MA"," SQL","Expected Salary","161000"
140.0,"Data Scientist","Smule","San Francisco","CA"," Scala","Expected Salary","139000"
141.0,"Chief Data Scientist, Brilliant Manufacturing Job","GE","Seattle","WA"," Data Science","Expected Salary","224000"
142.0,"Lead Data Scientist","Yodle","New York","NY"," C","Expected Salary","221000"
143.0,"Lead Data Scientist","Yodle","New York","NY"," C","Expected Salary","221000"
144.0,"Senior Data Scientist","Akamai Technologies","Santa Clara","CA"," Management","Expected Salary","176000"
145.0,"Senior Data Scientist","Zillow","Seattle","WA"," Data Science","Expected Salary","172000"
146.0,"Data Scientist","Credit Karma","San Francisco","CA"," C++","Expected Salary","172000"
147.0,"Senior Data Scientist","TripAdvisor","Needham","MA"," Python","Expected Salary","173000"
148.0,"Senior Data Scientist Job","SAP","San Francisco","CA"," Python","Expected Salary","168000"
149.0,"Senior Data Scientist","SAP","San Francisco","CA"," Python","Expected Salary","168000"
150.0,"Principal Data Scientist - 39251BR","Aetna","Wellesley","MA"," Management","Expected Salary","157000"
151.0,"Legal- Firmwide Initiatives Team OLO Data Scientist- VP","JPMorgan Chase","New York","NY"," Architecture","Expected Salary","240000"
152.0,"Data Scientist (All Levels)","Lyft","San Francisco","CA"," Matlab","Expected Salary","205000"
153.0,"Data Scientist (All Levels) (Seattle)","Lyft","Seattle","WA"," Matlab","Expected Salary","205000"
154.0,"Sr. Data Software Engineer","Castlight Health","San Jose","CA"," REST","Expected Salary","186000"
155.0,"Senior Data Scientist, Search and Local","Trulia","San Francisco","CA"," Algorithms","Expected Salary","179000"
156.0,"Senior Data Scientist","Quantifind","Menlo Park","CA"," Java","Expected Salary","171000"
157.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Machine Learning","Expected Salary","146000"
158.0,"Data Scientist, Cash","Square","San Francisco","CA"," Statistics","Expected Salary","132000"
159.0,"Data Scientist","Square","San Francisco","CA"," Statistics","Expected Salary","132000"
160.0,"Data Scientist, Cash","Square","San Francisco","CA"," Statistics","Expected Salary","132000"
161.0,"Director, Data Scientist","Fitbit","San Francisco","CA"," Data Science","Expected Salary","248000"
162.0,"Principal Data Scientist","Walmart","San Bruno","CA"," Algorithms","Expected Salary","203000"
163.0,"Product Manager - Audience Science","eBay","Brisbane","CA"," SQL","Expected Salary","191000"
164.0,"Principal Data Scientist - Adaptive Intelligent Applications","Oracle","Redwood Shores","CA"," Data Science","Expected Salary","196000"
165.0,"Principal Data Scientist - Adaptive Intelligent Applications","Oracle","Redwood Shores","CA"," Data Science","Expected Salary","196000"
166.0,"Data Scientist - Business Operations","Groupon","Palo Alto","CA"," Algorithms","Expected Salary","172000"
167.0,"Senior Data Scientist - SAP...","SAP","Palo Alto","CA"," Deep Learning","Expected Salary","168000"
168.0,"Data Scientist","WalmartLabs","San Bruno","CA"," Algorithms","Expected Salary","165000"
169.0,"Data Scientist","WalmartLabs","San Bruno","CA"," Algorithms","Expected Salary","165000"
170.0,"Senior Software Engineer - Data","ShareThis","Palo Alto","CA"," Leadership","Expected Salary","136000"
171.0,"CIB-Rapid Prototyping Data Scientist","","New York","NY"," Machine Learning","Expected Salary","233000"
172.0,"Infrastructure Data Scientist & Strategy Analyst","Facebook","Menlo Park","CA"," Strategy","Expected Salary","193000"
173.0,"Sr. Data Scientist","Amazon","Seattle","WA"," Python","Expected Salary","186000"
174.0,"Data Scientist","Amazon","Seattle","WA"," Machine Learning","Expected Salary","173000"
175.0,"Data Scientist","Amazon","Seattle","WA"," Relational Databases","Expected Salary","173000"
176.0,"Senior Data Science Engineer","Lattice Engines","San Mateo","CA"," Machine Learning","Expected Salary","175000"
177.0,"Data Analyst","Microsoft","Bellevue","WA"," Python","Expected Salary","182000"
178.0,"Data Analyst","Microsoft","San Francisco","CA"," Python","Expected Salary","182000"
179.0,"Senior Manager, Data Science","GE","San Ramon","CA"," Architectures","Expected Salary","172000"
180.0,"Sr Data Scientist","Tesla Motors","Fremont","CA"," Machine Learning","Expected Salary","154000"
181.0,"Director, Data Science","FireEye","San Francisco","CA"," C++","Expected Salary","255000"
182.0,"Data Scientist, Assistant Vice President","State Street Corporation","Boston","MA"," Architecture","Expected Salary","205000"
183.0,"Principal Data Scientist","ASML","San Jose","CA"," Big Data","Expected Salary","191000"
184.0,"Data Scientist","Yelp","San Francisco","CA"," SQL","Expected Salary","173000"
185.0,"Senior Manager, Data Science","GE","San Ramon","CA"," Architectures","Expected Salary","172000"
186.0,"Senior Manager, Data Science","GE","San Ramon","CA"," Architectures","Expected Salary","172000"
187.0,"Data Scientist","Intuit","Mountain View","CA"," Machine Learning","Expected Salary","158000"
188.0,"Data Scientist","Intuit","Mountain View","CA"," Machine Learning","Expected Salary","158000"
189.0,"Data Scientist Job","SAP","Palo Alto","CA"," Algorithms","Expected Salary","155000"
190.0,"Associate Director, Real World Data Science, Product Development Biometrics, Genentech/Roche","Genentech","South San Francisco","CA"," Mathematics","Expected Salary","129000"
191.0,"Director of Data Science","Intuit","Mountain View","CA"," Engineering Management","Expected Salary","231000"
192.0,"Data Scientist (DIGITS)","NVIDIA","Santa Clara","CA"," Python","Expected Salary","171000"
193.0,"Senior Software Engineer, Data Infrastructure","Rocket Fuel","South Norwalk","CT"," Architectures","Expected Salary","174000"
194.0,"Firmware Data Scientist","Fitbit","San Francisco","CA"," SQL","Expected Salary","168000"
195.0,"Principal Data Scientist","GE","San Ramon","CA"," Scala","Expected Salary","174000"
196.0,"Principal Data Scientist","GE","San Ramon","CA"," Scala","Expected Salary","174000"
197.0,"Principal Data Scientist","GE","San Ramon","CA"," Scala","Expected Salary","174000"
198.0,"Sr. Data Scientist","Insidesales.com","San Mateo","CA"," Data Science","Expected Salary","162000"
199.0,"Senior Data Scientist","Demandbase","San Francisco","CA"," Deep Learning","Expected Salary","158000"
200.0,"Senior Data Scientist","ZEFR","Venice","CA"," Image Processing","Expected Salary","155000"
201.0,"Data Scientist","Amazon","Seattle","WA"," C++","Expected Salary","173000"
202.0,"Senior Software Engineer Financial Data Services","Intuit","Mountain View","CA"," Architecture","Expected Salary","162000"
203.0,"Senior Software Engineer Data Services Team","Intuit","Mountain View","CA"," Architecture","Expected Salary","162000"
204.0,"Senior Manager Principal Data Scientist","SapientNitro","Arlington","VA"," User Experience","Expected Salary","175000"
205.0,"Senior Manager, Principal Data Scientist","SapientNitro","Arlington","VA"," User Experience","Expected Salary","175000"
206.0,"Data Scientist","","Watertown","MA"," Python","Expected Salary","161000"
207.0,"Principal Data Scientist - Atlanta, GA","Honeywell","Atlanta","GA"," Data Science","Expected Salary","149000"
208.0,"Data Scientist, Autopilot Maps","Tesla Motors","Palo Alto","CA"," Machine Learning","Expected Salary","141000"
209.0,"Senior Data Science Engineer","CDK Global","Seattle","WA"," Analytics","Expected Salary","126000"
210.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Management","Expected Salary","149000"
211.0,"VP, Data Science","Comcast","Philadelphia","PA"," Statistics","Expected Salary","230000"
212.0,"Data Scientist - Amazon Advertising Platform","Amazon","Seattle","WA"," AWS","Expected Salary","167000"
213.0,"Senior Data Scientist - Learning Services","Chegg","Santa Clara","CA"," Python","Expected Salary","172000"
214.0,"Data Scientist","Amazon","Seattle","WA"," C++","Expected Salary","146000"
215.0,"Senior Manager of Data Science","Oportun","Redwood City","CA"," Statistics","Expected Salary","164000"
216.0,"Sr. Data Scientist","Biogen Idec","Cambridge","MA"," Scala","Expected Salary","154000"
217.0,"Senior Data Scientist","Verizon","Palo Alto","CA"," Machine Learning","Expected Salary","136000"
218.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Management","Expected Salary","149000"
219.0,"Data Scientist II","MediaMath","New York","NY"," Algorithms","Expected Salary","147000"
220.0,"Data Scientist","MeetMe","San Francisco","CA"," Machine Learning","Expected Salary","131000"
221.0,"Director, Data Science","TrueCar","Santa Monica","CA"," Statistics","Expected Salary","205000"
222.0,"Data Scientist - Payment Experience","Amazon","Seattle","WA"," Data Science","Expected Salary","173000"
224.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Expected Salary","161000"
225.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Expected Salary","161000"
226.0,"Senior Data Scientist","Chegg","Santa Clara","CA"," User Experience","Expected Salary","161000"
227.0,"Data Scientist","Intuit","Mountain View","CA"," Algorithms","Expected Salary","158000"
228.0,"Data Scientist","Eventbrite","San Francisco","CA"," SQL","Expected Salary","155000"
229.0,"Software Engineer, Data Science Team","Castlight Health","San Francisco","CA"," Relational Databases","Expected Salary","150000"
230.0,"Data Scientist","Cisco Systems","San Jose","CA"," Machine Learning","Expected Salary","140000"
234.0,"Senior Data Scientist","Lenovo","San Jose","CA"," Algorithms","Expected Salary","164000"
235.0,"Data Scientist","Adobe","San Jose","CA"," Matlab","Expected Salary","149000"
236.0,"Data Scientist","Adobe","San Jose","CA"," Matlab","Expected Salary","149000"
237.0,"Lead Data Scientist","Aetna","Wellesley","MA"," Analytics","Expected Salary","149000"
238.0,"Senior Data Scientist","Activision","Boulder","CO"," Python","Expected Salary","145000"
239.0,"Data Scientist","Activision","Santa Monica","CA"," Python","Expected Salary","141000"
240.0,"Data Scientist","Cisco Systems","San Jose","CA"," Algorithms","Expected Salary","141000"
241.0,"Chief Data Scientist","Huawei","Santa Clara","CA"," C++","Expected Salary","218000"
242.0,"Data Scientist","Electronic Arts","Redwood City","CA"," Machine Learning","Expected Salary","162000"
243.0,"Sr Data Scientist","SanDisk","Milpitas","CA"," Algorithms","Expected Salary","157000"
244.0,"Sr Data Scientist Job","SanDisk","Milpitas","CA"," Algorithms","Expected Salary","157000"
245.0,"Sr. Data Scientist","Pivotal Labs","Atlanta","GA"," C++","Expected Salary","160000"
246.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Algorithms","Expected Salary","158000"
247.0,"Sr Staff Data Scientist","GE","San Ramon","CA"," Algorithms","Expected Salary","158000"
248.0,"Principal Data Scientist","Honeywell","Atlanta","GA"," Strategy","Expected Salary","148000"
249.0,"Data Scientist","Amazon","New York","NY"," Statistics","Expected Salary","135000"
251.0,"Principal Software Architect - Data Science & ML","GE FABBRI","San Ramon","CA"," Scala","Expected Salary","195000"
252.0,"Chief Data Scientist","Intellipro","Santa Clara","CA"," Deep Learning","Expected Salary","182000"
253.0,"VP of Data Science","Roku","Los Gatos","CA"," Analytics","Expected Salary","172000"
254.0,"Data Scientist","Amazon","Seattle","WA"," Matlab","Expected Salary","146000"
255.0,"Senior Software Engineer","","San Francisco","CA"," Natural Language Processing","Expected Salary","161000"
256.0,"Senior Data Scientist","Walmart","Sunnyvale","CA"," Algorithms","Expected Salary","156000"
257.0,"Sr Staff Data Scientist - Simulations","GE","San Ramon","CA"," Management","Expected Salary","158000"
258.0,"Sr Staff Data Scientist","","San Ramon","CA"," Management","Expected Salary","158000"
259.0,"Data Scientist","Akamai Technologies","Cambridge","MA"," Machine Learning","Expected Salary","146000"
260.0,"Sr Staff Data Scientist","Seagate Technology","Longmont","CO"," Analytics","Expected Salary","127000"
261.0,"Data Scientist","Amazon","Seattle","WA"," Data Science","Expected Salary","146000"
262.0,"MTS1 - Quality Engineer - Data Science","eBay","San Jose","CA"," REST","Expected Salary","151000"
263.0,"Principal Data Scientist","Aetna","Wellesley","MA"," Management","Expected Salary","157000"
264.0,"Data Scientist (University Grad)","Electronic Arts","Redwood City","CA"," Machine Learning","Expected Salary","153000"
265.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," Computer Vision","Expected Salary","148000"
266.0,"Data Scientist, Payments","Rocket Lawyer","San Francisco","CA"," Python","Expected Salary","145000"
267.0,"Senior Manager of Data Science","Progreso Financiero","Redwood City","CA"," Statistics","Expected Salary","141000"
268.0,"Senior Data Science Engineer - Data Cloud","Oracle","Vienna","VA"," Data Science","Expected Salary","131000"
269.0,"Data Scientist","CA Technologies","Santa Clara","CA"," Data Science","Expected Salary","126000"
271.0,"Director, Data Scientist","Fitbit","Boston","MA"," Data Science","Expected Salary","222000"
272.0,"Director, Data Scientist","Fitbit","Boston","MA"," Data Science","Expected Salary","222000"
273.0,"Data Scientist / Principal Engineer","Johnson Controls","San Jose","CA"," Data Science","Expected Salary","154000"
276.0,"Sr Data Scientist for SW quality improvement","Cisco Systems","San Jose","CA"," Analytics","Expected Salary","147000"
277.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Expected Salary","147000"
278.0,"Data Scientist","Walmart","San Bruno","CA"," Algorithms","Expected Salary","144000"
279.0,"Data Scientist I","MediaMath","New York","NY"," Python","Expected Salary","146000"
280.0,"Principal Data Scientist","Pitney Bowes","Danbury","CT"," Machine Learning","Expected Salary","132000"
281.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA"," Strategy","Expected Salary","188000"
282.0,"Sr. Manager, Data Scientist, REQ 1048390","Pfizer","Cambridge","MA"," Analytics","Expected Salary","157000"
283.0,"Data Scientist","Intel Corporation","Santa Clara","CA"," Algorithms","Expected Salary","148000"
284.0,"Data Scientist","Chegg","Santa Clara","CA"," Natural Language Processing","Expected Salary","143000"
285.0,"Data Scientist","Chegg","Santa Clara","CA"," Natural Language Processing","Expected Salary","143000"
286.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Expected Salary","147000"
287.0,"Data Scientist 4","Oracle","Seattle","WA"," Algorithms","Expected Salary","147000"
